id,category,carbs,calories,protein,fats,fiber,name,restaurant,alcohol,food_type,quantity,unit,old_quantity,show
14235,Nuts and Oilseeds,32,410,12,26,0,Kaka ( Almond ),local,0,veg,1,bit,1,t
14242,Miscellaneous,3,90,16,1,0,90 Kalori Kaka ( Mikaels ),local,0,veg,1,kaka,1,t
14243,Miscellaneous,7,136,15,3,0,Mugg Kaka ( Mugcake ),local,0,veg,1,kopp,1,t
14245,Miscellaneous,24,221,0,11,0,Agg Kala ( Holden Village ),local,0,veg,1,square,1,t
14248,Miscellaneous,4,19,3,0,0,Quinoa Kaka ( Generic ),local,0,veg,1,piece,1,t
14249,Miscellaneous,53,346,4,12,0,Banana Kaka ( Banana Kaka Fra Lemon ),local,0,veg,1,kaka,1,t
14250,Miscellaneous,6,160,23,5,0,Protien Kaka ( Mikaels ),local,0,veg,4,st,4,t
14254,Miscellaneous,15,231,6,2,0,Sev ( Kaka Pigeon )(Kram),local,0,veg,1,packet,1,t
14256,Miscellaneous,56,378,32,3,0,90 Sev Kaka ( Mikales ),local,0,veg,1,kaka,1,t
14260,Miscellaneous,0,100,0,0,0,Sweet ( Sandesh ),local,0,veg,1,container,1,t
14261,Bakery Products,26,180,5,6,0,Buns ( Sweet ),local,0,veg,1,roll,1,t
14263,Miscellaneous,32,180,5,3,0,Sweet Roll ( Roll ),local,0,veg,1,roll,1,t
14264,Miscellaneous,1,10,0,0,0,Sweet Gerkins ( Sweet Gerkins ),local,0,veg,1,pieces,1,t
14270,Miscellaneous,23,103,2,0,0,Sweet Potato Medium Baked ( Organic ),local,0,veg,5,x 2,5,t
14272,Miscellaneous,32,140,2,0,0,Sweet Potato Medium ( Farmpak ),local,0,veg,1,potato,1,t
14273,Miscellaneous,37,240,4,11,0,Medium - With Butter ( Baked Potato ),local,0,veg,1,baked,1,t
14276,Miscellaneous,41,180,4,0,0,Baked Sweet Potato - Whole ( Medium )( Homemade ),local,0,veg,1,cup,1,t
14277,Miscellaneous,25,134,0,1,0,Medium Russet Baked Potato ( Generic ),local,0,veg,1,potato,1,t
14279,Miscellaneous,36,194,4,3,0,Baked Potato Medium Plain( Homemade ),local,0,veg,1,medium potato,1,t
14280,Miscellaneous,37,168,4,0,0,Baked Slice Medium Potato ( Homemade ),local,0,veg,1,medium potato,1,t
14281,Miscellaneous,37,114,2,0,0,Medium Sweet Potato ( Whole Foods Sweet Potato ),local,0,veg,1,medium cooked,1,t
14282,Miscellaneous,33,130,2,0,0,Medium Sweet Potato ( Healthy Fresh ),local,0,veg,1,medium,1,t
14290,Miscellaneous,38,165,4,0,0,Sweet Potato Medium Baked With Peel ( Usda ),local,0,veg,1,potato,1,t
14292,Miscellaneous,26,110,3,0,0,Medium Potatoes ( Potatoes ),local,0,veg,1,medium,1,t
14293,Miscellaneous,42,177,2,0,0,Medium Sweet Potato ( Dottavio ),local,0,veg,1,cup,1,t
14239,Miscellaneous,54,300,8,4,0,Hono Kaka ( Hon ),local,0,veg,100,gm,100,t
14295,Miscellaneous,37,163,4,0,0,Medium ( Potato ),local,0,veg,1,medium,1,t
14297,Miscellaneous,24,103,2,0,0,Sweet Potato Medium ( Correct ),local,0,veg,1,medium,1,t
14298,Miscellaneous,26,115,2,0,0,"Sweet Potato, Mashed, Medium ( Homemade )",local,0,veg,1,medium size,1,t
14299,Miscellaneous,36,161,4,0,0,Baked Potato - Medium ( Snack ),local,0,veg,1,potato,1,t
14302,Miscellaneous,26,110,3,0,0,Baked Russet Potato - Medium ( Sunfresh ),local,0,veg,1,medium,1,t
14303,Miscellaneous,37,161,4,0,0,173 Gms ( Medium Baked Potato ),local,0,veg,1,potato,1,t
14304,Miscellaneous,26,110,2,0,0,Medium Baked Potato ( Jewel ),local,0,veg,1,potato,1,t
14308,Miscellaneous,0,105,0,0,0,Sweet Potato ( 119 G ) ( 1 Medium Sweet Potato ),local,0,veg,1,medium,1,t
14309,Miscellaneous,27,120,3,0,0,Russet Baked Potato Medium ( Shoprite ),local,0,veg,1,medium,1,t
14310,Miscellaneous,36,161,4,0,0,Medium Baked Potato ( Baked Potato Mink Minka ),local,0,veg,1,medium potato,1,t
14312,Miscellaneous,26,110,3,0,0,Potato Baked With Skin - Medium ( Potato ),local,0,veg,1,medium potato,1,t
14313,Milk and Milk Products,0,92,0,6,0,Milk ( Gokul ),local,0,veg,1,cup,1,t
14316,Nuts and Oilseeds,33,574,20,39,0,Cashews ( Gokul Cashews ),local,0,veg,1,packet,1,t
14317,Milk and Milk Products,4,62,3,3,0,Pasturised Cow Milk ( Gokul ),local,0,veg,100,ml,100,t
14318,Milk and Milk Products,4,58,3,3,0,Pasturised Toned Milk ( Gokul ),local,0,veg,1,cup,1,t
14320,Milk and Milk Products,4,47,3,1,0,Skim Milk ( Gokul ),local,0,veg,100,ml,100,t
14322,Miscellaneous,4,20,0,0,0,Sweets ( Maoam ),local,0,veg,1,sweet,1,t
14324,Miscellaneous,4,18,0,0,0,Sweets ( Fruitella ),local,0,veg,1,sweet,1,t
14325,Milk and Milk Products,23,199,1,10,0,Sweets ( Patisa ),local,0,veg,1,each,1,t
14326,Milk and Milk Products,4,58,3,3,0,Poshak Pasteurised Toned Milk,local,0,veg,100,ml,100,t
14327,Milk and Milk Products,28,130,0,2,0,Sweets ( Fondant ),local,0,veg,1,inch ball,1,t
14328,Milk and Milk Products,31,160,1,4,0,Sweets ( Caramels ),local,0,veg,6,pieces,6,t
14329,Miscellaneous,1,56,0,4,0,Jal-Frezi Paste ( Gokul ),local,0,veg,1,tbsp,1,t
14330,Miscellaneous,36,144,0,0,0,Sweets ( Haribo ),local,0,veg,1,bag,1,t
14331,Miscellaneous,23,190,2,10,0,Sweets ( Laima ),local,0,veg,4,pieces,4,t
14332,Miscellaneous,0,290,0,18,0,Sweets ( Arabic Sweets ),local,0,veg,4,pieces,4,t
14335,Miscellaneous,107,400,7,65,0,Sweets ( Cheetos ),local,0,veg,1,container,1,t
14339,Miscellaneous,34,130,0,0,0,Cinnamon Bears ( Sweets ),local,0,veg,4,pieces,4,t
14340,Miscellaneous,15,115,0,0,0,Sweets ( Chewits ),local,0,veg,1,packet,1,t
14341,Miscellaneous,14,60,0,0,0,Runts ( Sweets ),local,0,veg,15,pieces,15,t
14343,Miscellaneous,11,93,1,4,0,Balisto ( Sweets ),local,0,veg,1,piece,1,t
14349,Miscellaneous,38,160,0,2,0,Taffy Sweets (,local,0,veg,7,pieces,7,t
14350,Miscellaneous,0,122,0,0,0,Silvermints ( Sweets ),local,0,veg,1,pack,1,t
14351,Miscellaneous,14,70,0,1,0,Hard Sweets ( Weahers Originals ),local,0,veg,3,pieces,3,t
14352,Miscellaneous,14,60,0,0,0,Butter Mints ( Party Swets ),local,0,veg,4,mints,4,t
14354,Miscellaneous,32,160,5,0,0,Cherry Tomatoes ( Santa Sweets ),local,0,veg,1,container,1,t
14356,Miscellaneous,5,124,3,10,0,Sweets ( Abc ),local,0,veg,1,sweet,1,t
14358,Milk and Milk Products,17,147,3,7,0,Bengali Sweets ( Sandesh ),local,0,veg,1,piece,1,t
14359,Miscellaneous,10,170,10,10,0,Sweets ( Lolipop ),local,0,veg,1,tube,1,t
14360,Miscellaneous,32,130,0,0,0,Sour Sweets ( Surf Sweets ),local,0,veg,8,worms,8,t
14364,Miscellaneous,17,140,2,7,0,Sweets And Blues ( Terra ),local,0,veg,1,bag,1,t
14366,condiments and spices,16,150,1,9,0,Pumpkin Spice Sweets ( Terra ),local,0,veg,15,chips,15,t
14369,Miscellaneous,32,130,0,0,0,Peach Rings ( Surf Sweets ),local,0,veg,4,pieces,4,t
14371,Miscellaneous,15,135,2,7,0,Thattai ( The Grand Sweets And Snacks ),local,0,veg,8,pieces,8,t
14374,Miscellaneous,17,70,0,0,0,Jaw Breakers ( Sweets ),local,0,veg,3,pieces,3,t
14375,Miscellaneous,10,40,1,1,0,Indian Sweets ( Kesar Peda ),local,0,veg,1,piece,1,t
14377,Miscellaneous,0,2,0,0,0,Suppliments ( Health Kart ),local,0,veg,1,capsule,1,t
14378,Miscellaneous,0,10,1,0,0,Multivitamin ( Healthkart ),local,0,veg,1,piece,1,t
14380,Miscellaneous,0,6,0,0,0,Calcium ( Healthkart ),local,0,veg,1,capsule,1,t
14381,Miscellaneous,10,111,15,0,0,Protien ( Health Kart ),local,0,veg,1,scoop,1,t
14382,Miscellaneous,0,4,0,0,0,Multivitamin With Ginseng ( Healthkart ),local,0,veg,1,capsule,1,t
14386,Miscellaneous,0,10,0,1,0,Omega - 3 ( Healthkart ),local,0,veg,1,capsule,1,t
14388,Miscellaneous,22,138,12,0,0,Slimshake Chocolate Flavour ( Healthkart ),local,0,veg,2,scoops,2,t
14389,Miscellaneous,0,0,1,0,0,Multivitamin ( Healthkart Basics ),local,0,veg,1,pc,1,t
14390,Miscellaneous,6,190,9,14,0,Peanut Btr Natural ( Healthkart ),local,0,veg,1,tbsp,1,t
14394,Miscellaneous,64,503,28,16,0,Weight Gainer ( Russian Gainer ),local,0,veg,1,scoop Milk,1,t
14395,Miscellaneous,23,220,10,9,0,Weight Gain Vanilla ( Naturaade ),local,0,veg,2,scoops,2,t
14396,Miscellaneous,170,950,47,9,0,Weight Gainer ( Mass Fusion ),local,0,veg,3,scoops,3,t
14397,Miscellaneous,126,625,25,1,0,Weight Gainer ( Naked Mass ),local,0,veg,2,scoops,2,t
14398,Miscellaneous,0,240,18,12,0,Weight Gainer Powder ( Naturade ),local,0,veg,2,scoops,2,t
14399,Miscellaneous,84,446,10,4,0,Vanilla Weight Gainer ( Incredibulk ),local,0,veg,1,scoop,1,t
14400,Miscellaneous,125,810,50,12,0,Weight Gainer ( Monster Massive ),local,0,veg,4,scoops,4,t
14401,Miscellaneous,0,210,50,1,0,Protien ( Isopure ),local,0,veg,2,scoops,2,t
14402,Miscellaneous,0,160,40,0,0,Drink ( Isopure ),local,0,veg,1,bottle,1,t
14403,Miscellaneous,5,100,20,0,0,Cocotein ( Isopure ),local,0,veg,1,bottle,1,t
14404,Miscellaneous,0,160,140,0,0,Punch ( Isopure ),local,0,veg,591,ml,591,t
14405,Miscellaneous,3,220,50,1,0,Dutch Chocolate ( Isopure ),local,0,veg,2,scoops,2,t
14406,Miscellaneous,0,110,26,0,0,Unflavoured Protien Powder ( Isopure ),local,0,veg,1,scoopful,1,t
14407,Miscellaneous,0,210,50,1,0,Vanilla Protien Shake ( Isopure ),local,0,veg,2,scoops,2,t
14408,Miscellaneous,0,104,25,0,0,Isopure ( Optimum ),local,0,veg,1,scoop,1,t
14409,Miscellaneous,0,64,16,0,0,Protien Drink ( Isopure ),local,0,veg,1,cup,1,t
14411,Miscellaneous,1,170,40,0,0,Black Lemon Tea ( Isopure ),local,0,veg,1,bottle,1,t
14412,Miscellaneous,0,160,40,0,0,Protien Drink - Cocnut ( Isopure ),local,0,veg,1,bottle,1,t
14413,Miscellaneous,7,111,27,45,0,Strawberry ( Isopure ),local,0,veg,1,scoop,1,t
14415,Miscellaneous,0,64,16,0,0,Zero Carb Lemonade ( Isopure ),local,0,veg,1,cup,1,t
14416,Miscellaneous,0,80,20,0,0,Apple Melon ( Isopure ),local,0,veg,1,scoop,1,t
14418,Miscellaneous,5,100,16,1,0,Protien Shake ( Isopure Javapro Protien Shake ),local,0,veg,1,can,1,t
14419,Miscellaneous,0,210,50,0,0,Creamy Vanilla ( Isopure ),local,0,veg,2,scoops,2,t
14420,Miscellaneous,1,220,50,1,0,"Isopure , Expresso ( Nature''S Best )",local,0,veg,2,scoops,2,t
14422,Miscellaneous,2,10,0,0,0,Aminos ( Cherry Line ) ( Isopure ),local,0,veg,1,scoop,1,t
14424,Miscellaneous,1,170,40,0,0,Black Tea ( Isopure ),local,0,veg,1,bottle,1,t
14425,Miscellaneous,5,100,20,0,0,Alpine Punch Small ( Isopure ),local,0,veg,473,ml,473,t
14426,Miscellaneous,6,110,20,0,0,Natural Grape ( Isopure ),local,0,veg,1,bottle,1,t
14427,Miscellaneous,3,110,20,1,0,Javapro Caramel ( Isopure ),local,0,veg,1,scoops,1,t
14428,Miscellaneous,0,220,50,0,0,Chocolate Shake ( Isopure ),local,0,veg,2,scoops,2,t
14431,Miscellaneous,19,170,20,1,0,Soy Protien Powder ( Eas ),local,0,veg,1,scoop,1,t
14432,Miscellaneous,0,110,25,1,0,Soy Protien Powder ( Genisoy ),local,0,veg,3,tbsp,3,t
14434,Miscellaneous,0,110,24,1,0,Powder ( Protien Soy ),local,0,veg,1,one scoop,1,t
14439,Miscellaneous,17,130,14,1,0,Soy Protien Shake Vanilla ( Genisoy ),local,0,veg,3,scoops,3,t
14440,Miscellaneous,17,130,13,3,0,Protien Shake ( Naturade Total Soy ),local,0,veg,2,scoops,2,t
14442,Miscellaneous,1,110,25,1,0,Soy Protien Powder ( Nsi ),local,0,veg,2,scoops,2,t
14443,Miscellaneous,17,130,14,1,0,Soy Protien Shake Chocolate ( Gen Soy ),local,0,veg,3,rounded tbsp,3,t
14444,Miscellaneous,2,115,26,1,0,Whey And Soy Protien Powder ( Kroger ),local,0,veg,2,scoops,2,t
14445,Miscellaneous,9,90,15,1,0,Soy Protien Chunks ( Bella Vita ),local,0,veg,1,cup cooked,1,t
14446,Miscellaneous,1,120,24,1,0,Soy Protien Powder ( Vanilla ) ( Absolute ),local,0,veg,1,scoop,1,t
14448,Miscellaneous,9,100,14,1,0,Vanilla Soy Protien ( Shaklee Protien ),local,0,veg,3,tbsp,3,t
14449,Miscellaneous,7,90,12,1,0,Soy Protien Shake ( Vi Shape ),local,0,veg,2,scoops,2,t
14450,Miscellaneous,12,160,15,6,0,Lemon Soy Puffs ( Ideal Protien ),local,0,veg,1,package,1,t
14452,Miscellaneous,3,120,25,10,0,Whey And Soy Protien ( Smart Sense ),local,0,veg,2,scoops,2,t
14453,Miscellaneous,0,100,0,1,0,Vanilla Soy Protien ( Noni Soy Protien ),local,0,veg,2,scoops,2,t
14454,Miscellaneous,3,110,20,1,0,Soy Protien Strawberry Shake ( Tahititrim ),local,0,veg,2,scoops,2,t
14457,Miscellaneous,41,210,7,2,0,Protien Cheese ( Cheerios Protien ),local,0,veg,1,cup,1,t
14460,Miscellaneous,0,56,30,0,0,Protien ( Genepro ),local,0,veg,1,tbsp,1,t
14461,Miscellaneous,1,100,20,2,0,Protien ( My Protien ),local,0,veg,1,scoop,1,t
14462,Miscellaneous,10,140,20,2,0,Protien ( Organic Protien ),local,0,veg,2,scoops,2,t
14464,Miscellaneous,2,110,25,1,0,Soy Protien Powder - Plain ( President'S Choice ),local,0,veg,1,scoop,1,t
14465,Miscellaneous,1,96,21,1,0,French Vanilla Soy Protien Mix ( Estro Soy ),local,0,veg,1,scoop,1,t
14467,Miscellaneous,41,355,31,9,0,Protien Smoothie ( On ),local,0,veg,1,cup,1,t
14468,Miscellaneous,5,120,21,2,0,Chocolate ( Protien ),local,0,veg,1,scoop,1,t
14469,Miscellaneous,0,3,0,0,0,Beef Fliet Steak ( Protien ),local,0,veg,1,ml,1,t
14470,Miscellaneous,4,168,29,4,0,Protien ( Intek ),local,0,veg,1,scoop,1,t
14471,Miscellaneous,2,123,26,1,0,Protien ( Gym ),local,0,veg,1,scoop,1,t
14472,Miscellaneous,23,255,34,3,0,Protien Bar ( Protien Bar Gym Fit ),local,0,veg,2,bar,2,t
14473,Miscellaneous,46,270,21,1,0,Fruit Protien Smoothie ( Risner Gym ),local,0,veg,1,shake,1,t
14477,Miscellaneous,3,119,24,1,0,Protien Powder ( Gym Fit Protien ),local,0,veg,1,cup,1,t
14478,Miscellaneous,5,149,30,1,0,Powder ( Gym ),local,0,veg,1,scoop,1,t
14479,Miscellaneous,10,150,18,4,0,Protien ( Aloha Protien ),local,0,veg,1,pouch,1,t
14482,Miscellaneous,19,170,2,9,0,Chakali ( Vijay Foods ),local,0,veg,5,pieces,5,t
14487,Milk and Milk Products,9,47,1,0,0,Dosa Butter ( Vijay ),local,0,veg,2,dosa,2,t
14488,Milk and Milk Products,13,85,2,2,0,Lassi ( Vijay Lassi ),local,0,veg,1,ml,1,t
14490,Milk and Milk Products,5,50,3,1,0,Butter Milk ( Vijay ),local,0,veg,200,ml,200,t
14494,Milk and Milk Products,31,140,4,0,0,Uthappam Dosa Butter ( Vijay ),local,0,veg,2,uthappam,2,t
14496,Miscellaneous,8,300,33,15,0,Mulliagatwny Soup ( Vijay'S),local,0,veg,1,cup,1,t
14498,Milk and Milk Products,45,50,32,15,0,Milk Lite ( Vijay ),local,0,veg,1,cup,1,t
14499,Miscellaneous,19,100,10,14,0,Indian Snacks Fine Seo ( Vijay'S),local,0,veg,2,cup,2,t
14504,Miscellaneous,3,25,2,0,0,Spiced Butter Milk ( Vijay Dairy ),local,0,veg,100,ml,100,t
14506,Miscellaneous,14,140,3,8,0,Samosa (V)(Bhavna Sweet Mart ),local,0,veg,1,samosa,1,t
14507,Miscellaneous,36,300,11,11,0,Fried Ravioli ( Wal - Mart )(V'S),local,0,veg,6,pieces,6,t
14508,Miscellaneous,24,130,4,2,0,V ( Kashi ),local,0,veg,1,bar,1,t
14509,Miscellaneous,35,270,13,8,0,Maincotti (V'S),local,0,veg,2,piece,2,t
14516,Milk and Milk Products,12,150,5,11,0,Apple + Peanutbutter ( Wal-Mart ),local,0,veg,1,apple,1,t
14517,Meat Products,2,140,17,7,0,Sausage ( V And V ),local,0,veg,1,ink,1,t
14519,Meat Products,0,2400,255,150,0,Rotisserie Chicken ( Wal-Mart ),local,0,veg,1,container,1,t
14520,Miscellaneous,38,310,3,17,0,Apple Fritter ( Wal-Mart ),local,0,veg,1,pastry,1,t
14522,Fruits,27,105,1,0,0,Banana - Medium ( Wal Mart ),local,0,veg,1,medium,1,t
14523,Miscellaneous,4,110,5,8,0,Wal - Mart Chef'S Salad,local,0,veg,1,cups,1,t
14525,Fishes/Seafood,32,194,6,2,0,Salmon Onigiri ( Family Mart ),local,0,veg,1,ball,1,t
14528,Miscellaneous,1,15,0,0,0,Salsa ( Country Mart ),local,0,veg,2,tbsp,2,t
14532,Poultry Products,0,70,6,5,0,Egg (Large) ( Wal-Mart ),local,0,veg,1,egg,1,t
14533,Miscellaneous,24,140,4,3,0,Dinner Roll ( Wal Mart ),local,0,veg,1,roll,1,t
14536,Nuts and Oilseeds,29,190,3,7,0,Jordan Almonda ( Wal-Mart ),local,0,veg,11,pieces,11,t
14538,Miscellaneous,24,120,5,1,0,Wal-Mart ( Wheat Bread ),local,0,veg,2,slices,2,t
14539,Miscellaneous,56,240,8,0,0,Tomato Juice ( V-8 ),local,0,veg,1,container,1,t
14540,Miscellaneous,25,90,0,0,0,Ginger Ale ( Wak-Mart ),local,0,veg,1,can,1,t
14541,Miscellaneous,5,240,14,18,0,Cobb Salad ( Wal-Mart ),local,0,veg,1,container,1,t
14542,Miscellaneous,11,80,0,3,0,Digestive Caramels ( Mc Vities ),local,0,veg,1,biscuit,1,t
14543,Miscellaneous,27,150,7,1,0,Pumpernickle Bread ( Wal-Mart ),local,0,veg,1,slices,1,t
14544,Miscellaneous,3,450,63,21,0,Steel Head Trout ( Wal-Mart ),local,0,veg,1,container,1,t
14545,Miscellaneous,41,150,0,0,0,Dr Thunder ( Wal-Mart ),local,0,veg,1,cup,1,t
14546,Miscellaneous,0,1120,88,80,0,Ribeye Steak ( Wal-Mart ),local,0,veg,1,container,1,t
14547,Miscellaneous,59,380,4,16,0,Chocolate Cake ( Wal-Mart ),local,0,veg,1,slice,1,t
14548,Fishes/Seafood,6,660,126,12,0,Seafood Mix ( Wal-Mart ),local,0,veg,1,container,1,t
14549,Meat Products,0,350,0,0,0,Popcorn Chicken ( Walmart ),local,0,veg,2,cup,2,t
14551,Meat Products,0,440,44,26,0,Tbone Steak ( Wal-Mart ),local,0,veg,1,cup,1,t
14552,Bakery Products,23,140,2,4,0,Cookie ( Wal-Mart Snickerdoodle ),local,0,veg,1,cookie,1,t
14553,Miscellaneous,23,145,3,4,0,Soondae ( H-Mart ),local,0,veg,1,link,1,t
14554,Miscellaneous,7,10,1,0,0,Sauerkraut ( V Sour Kraut ),local,0,veg,1,cup,1,t
14555,Miscellaneous,45,260,9,4,0,Pasta ( V'S ),local,0,veg,1,cup,1,t
14556,Miscellaneous,22,223,0,12,0,Oreja ( V- Oreja Pan Dulce ),local,0,veg,1,piece,1,t
14557,Miscellaneous,0,11,1,0,0,Sugarfree ( V ),local,0,veg,350,ml,350,t
14558,Miscellaneous,30,110,0,0,0,Energie Drank ( V ),local,0,veg,1,blikje,1,t
14559,Miscellaneous,0,340,19,28,0,Burger ( Wal Mart Burger ),local,0,veg,1,patty,1,t
14561,Miscellaneous,40,280,3,13,0,Marble Cake ( Wal-Mart ),local,0,veg,1,slice,1,t
14562,Miscellaneous,0,100,0,0,0,Fruit Mixed ( Wal-Mart ),local,0,veg,1,cup,1,t
14564,Milk and Milk Products,0,70,5,6,0,Swiss Cheese ( Wal-Mart ),local,0,veg,1,slice,1,t
14565,Bakery Products,18,160,2,8,0,Assorted Cookies ( Wal-Mart ),local,0,veg,3,cookies,3,t
14566,Meat Products,0,300,0,0,0,Bean And Beff Burritos ( Mart Burritos ),local,0,veg,1,cup,1,t
14568,Bakery Products,6,225,7,19,0,Pancakes With Almond Meal ( Homemade ),local,0,veg,1,pancake,1,t
14569,Meat Products,42,312,18,8,0,Meatball Skillet Meal ( Homemade ),local,0,veg,1,plate,1,t
14570,Miscellaneous,0,1000,0,0,0,1000 Calories Meal ( Homemade ),local,0,veg,1,plate,1,t
14571,Miscellaneous,135,1200,9,70,0,Indian Meal ( Homemade ),local,0,veg,1,plate,1,t
14572,Miscellaneous,42,238,4,6,0,Potato Dinner Meal ( Homemade ),local,0,veg,1,plate,1,t
14574,Miscellaneous,6,282,0,22,0,Light Meal ( Homemade ),local,0,veg,1,cup,1,t
14575,Miscellaneous,100,400,15,12,0,Indian Roti Meal ( Homemade ),local,0,veg,4,roti's per head,4,t
14576,Miscellaneous,8,175,5,14,0,Homemade Almond Muffin With Almond Meal ( Generic ),local,0,veg,1,muffin,1,t
14578,Miscellaneous,1,0,0,0,0,Flax Meal Muffin ( Homemade ),local,0,veg,1,muffin,1,t
14579,Miscellaneous,11,145,6,1,0,Homemade Flax Meal Bread ( Generic ),local,0,veg,1,slice,1,t
14580,Miscellaneous,11,50,2,0,0,Oat Meal Dry ( Homemade ),local,0,veg,1,idly,1,t
14582,Miscellaneous,34,330,15,15,0,Soft Taco Meal ( Homemade ),local,0,veg,1,burrito sized soft taco,1,t
14584,Miscellaneous,0,184,19,11,0,Almond Meal Salmon Patties ( Homemade ),local,0,veg,1,patty,1,t
14586,Miscellaneous,17,210,0,0,0,Almond Meal - Roti ( Homemade ),local,0,veg,1,roti's per head,1,t
14587,Miscellaneous,33,303,25,7,0,Meal Shake ( Homemade ),local,0,veg,1,cup,1,t
14588,Miscellaneous,29,210,16,2,0,1 Meal ( Homemade ),local,0,veg,2,pqncakes,2,t
14589,Miscellaneous,15,270,23,15,0,Western Meal ( Homemade Gourmet ),local,0,veg,1,cup,1,t
14592,Bakery Products,36,300,7,15,0,Orange Almond Meal Cake ( Homemade ),local,0,veg,1,piece,1,t
14593,Miscellaneous,36,476,20,27,0,Quick Hamburger Meal ( Homemade ),local,0,veg,1,cup,1,t
14594,Miscellaneous,0,1,0,0,0,Free Meal ( Homemade ),local,0,veg,1,serving,1,t
14595,Miscellaneous,159,155,26,89,0,Turkish Leek Meal ( Homemade ),local,0,veg,1,serving,1,t
14596,Miscellaneous,21,122,5,2,0,Multigrains Meal ( Homemade ),local,0,veg,1,cup,1,t
14597,Miscellaneous,33,227,19,1,0,Aj Brat Meal ( Homemade ),local,0,veg,1,cup,1,t
14599,Miscellaneous,0,200,10,0,0,Protien Meal Bar ( Homemade ),local,0,veg,1,bar,1,t
14601,Miscellaneous,17,120,2,4,0,Malt - O - Meal Bread ( Homemade ),local,0,veg,1,piece,1,t
14602,Miscellaneous,0,350,0,0,0,Meal And Rice Soup ( Homemade ),local,0,veg,2,cup,2,t
14603,Miscellaneous,34,396,34,14,0,Homemade Pineapple Meatballs ( Core Meals ),local,0,veg,1,container,1,t
14604,Miscellaneous,23,220,6,14,0,Waffle Made With Almond Meal And Honey ( Homemade ),local,0,veg,1,waffle,1,t
14605,Miscellaneous,6,185,6,2,0,Army Meal ( Homemade ),local,0,veg,1,cup,1,t
14606,Miscellaneous,10,332,55,6,0,Protien Meal ( Homemade ),local,0,veg,1,serving,1,t
14607,Miscellaneous,10,69,3,1,0,Homemade Vegetable ( Better Meals ),local,0,veg,1,cup,1,t
14608,Miscellaneous,0,0,0,0,0,Meatloaf With Almond Meal ( Homemade ),local,0,veg,1,big slice,1,t
14609,Miscellaneous,0,400,0,0,0,Homemade Frozen Meal ( Generic ),local,0,veg,1,cups,1,t
14610,Miscellaneous,79,510,15,14,0,Rice And Burger Meal ( Pam'S Homemade ),local,0,veg,2,cups cooked,2,t
14612,Miscellaneous,21,260,35,0,0,Meal Bar ( Scooby'S Homemade Protien Bars ),local,0,veg,1,per bar,1,t
14614,Miscellaneous,61,1330,30,52,0,Whataburger Meal ( Whataburger ),local,0,veg,1,meal,1,t
14615,Miscellaneous,3,115,9,7,0,Homemade Fried Chicken Wing ( Meal Jle ),local,0,veg,1,wing,1,t
14616,Miscellaneous,14,240,28,9,0,Meal Replacement Energy Drink ( Homemade ),local,0,veg,1,cup,1,t
14620,Miscellaneous,0,68,2,4,0,Superb Crab ( The Fresh Market ),local,0,veg,2,tbsp,2,t
14622,Miscellaneous,0,4800,552,48,0,Sway ( Super King Market ),local,0,veg,1,container,1,t
14627,Miscellaneous,66,510,27,15,0,Ma'S Super Burger ( Mothers Market ),local,0,veg,1,burger,1,t
14628,Miscellaneous,49,370,11,16,0,Super Spinach Salad ( Market Basket ),local,0,veg,1,container,1,t
14629,Miscellaneous,29,330,6,23,0,Super Coleslaw ( Metropolitan Market ),local,0,veg,1,container,1,t
14630,Miscellaneous,26,180,3,7,0,Welcome Bar ( Hilton Garden Inn ),local,0,veg,1,bar,1,t
14631,Miscellaneous,1,40,0,3,0,Super Frsh Half And Half ( Market Basket ),local,0,veg,2,tbsp,2,t
14635,Miscellaneous,5,25,2,0,0,Super Greens Trio ( Central Market Organics ),local,0,veg,2,cups,2,t
15148,Miscellaneous,19,160,2,9,0,Pumpkin ( Snickers ),local,0,veg,1,pumpkin,1,t
14637,Miscellaneous,16,170,1,11,0,Super Corn - Kettle ( The Market ),local,0,veg,3,cups,3,t
14638,Miscellaneous,0,459,0,0,0,Cod Fillets ( Super Market ),local,0,veg,1,fillet,1,t
14639,Miscellaneous,52,280,8,6,0,Baguette ( Super Market ),local,0,veg,1,unit,1,t
14640,Milk and Milk Products,0,27,1,2,0,Cheese Slices ( Welcome ),local,0,veg,1,slice,1,t
14641,Miscellaneous,50,500,32,19,0,The Superb Sub ( The Good Livin'Market ),local,0,veg,1,sandwich,1,t
14643,Bakery Products,0,380,0,0,0,Carrot Cake ( United Super Market ),local,0,veg,1,slice,1,t
14645,Miscellaneous,85,566,25,14,0,Mahesh'S Veggie Sandwich ( Potbelly ),local,0,veg,1,big sandwich,1,t
14646,Miscellaneous,61,420,21,14,0,Mahesh Veggie Salad ( Chipotle ),local,0,veg,1,bowl,1,t
14647,Miscellaneous,4,30,3,0,0,Super Green Trio ( Centarl Market ),local,0,veg,1,cup,1,t
14648,Miscellaneous,89,590,17,21,0,Super Food Salad ( Mod Market ),local,0,veg,1,entree salad,1,t
14649,Bakery Products,35,220,1,10,0,Cupcake ( Grocery Store ),local,0,veg,1,cupcake,1,t
14650,Miscellaneous,0,24800,1360,2080,0,Pork Sparerib ( Grocery Store ),local,0,veg,1,container,1,t
